race,LSAT,UGPA,ZFYA,uuid
0,42.0,4.0,0.72,257752399396637570199875835185995775819
0,48.0,3.4,0.85,233841523334102828837775217495726318394
4,42.0,3.5,-0.84,239843348410014830160761238291808891045
0,45.0,3.4,1.37,237347491362010454980587476463922046996
0,48.0,3.8,-0.84,7279351029259382328167743496303914568
5,38.0,3.4,-1.07,313781525872091456364725811324365638095
4,38.0,3.8,-0.76,216672980523083313152804271567138285316
0,44.0,3.3,-0.96,150794423939401752929597918242598847292
0,48.0,3.7,1.6,68448996182787849425957658756033558261
5,33.0,3.5,-1.07,129208175802479474070666001129245545769
0,47.0,3.7,-0.03,160524660952354054585235643730785798707
0,45.0,3.6,-0.55,112250516108254276642594226503197479430
5,31.0,3.6,-1.25,22785397647362117685079561836397322648
2,45.0,3.6,0.49,23512613039761547118275380550343574932
0,43.0,3.8,-0.08,40536064582545739634997397398917237850
0,44.0,3.7,0.33,48507583217794602366640420784873538398
0,46.0,3.5,-0.89,242943536351621824589382033364327589634
0,41.0,3.9,-0.78,232802027266239083560623737691934699014
0,44.0,3.7,-0.14,330611782236166369553202603479212960468
0,47.0,3.3,1.26,218330436839460742243971313658373308582
0,47.0,3.7,2.36,311869788542490254336490362301459093051
0,46.0,3.5,-0.19,212233098288794911778123113189470094185
0,45.0,4.2,-1.07,324323896290851615809016714683242334524
2,44.0,3.6,2.01,151991194043272521295871348232004337413
0,37.0,3.2,0.65,56039851078467578711494228575182500769
0,33.0,4.0,1.17,189522524585964381947498074947713400077
2,31.0,2.6,-1.04,305582636839173908655741440316328180792
0,44.0,3.6,2.5,7305037884367586922216928223007089315
0,39.5,2.8,1.25,247793576547017222855478686165311760324
3,28.0,3.5,-0.42,26448921246781232154923597652823453942
0,37.0,3.2,0.17,285970899510476519082198437047581558570
2,36.0,2.6,-0.93,188481150651348923586914745621475382630
0,39.0,3.1,0.64,56469231284950927600435358940450028128
0,36.5,3.5,0.47,312561168374778487666846527989789386420
0,41.0,3.2,0.77,179161369941766797679126003822815609610
3,27.0,3.0,-1.17,304535309771167409714185443292383733418
0,38.0,3.2,0.13,186397158523236115654816079193198178305
0,38.0,3.3,-0.46,54675237665491086910347456640683798534
0,34.0,3.5,0.08,36977644662111134261877788111748525806
3,33.0,3.0,-1.12,195295646727676657933355478765949670154
0,38.0,3.0,0.23,162429399511153325134308911425164788263
3,31.0,2.6,-0.62,160933178230946948979663483959164531122
0,39.0,3.4,0.04,95521117495636474085741678131550965516
0,38.0,3.1,0.72,59091362547043290062201966899396722005
0,36.0,2.9,-0.61,294849585367280465892420373121078752849
0,39.0,3.2,1.87,136038423911656276580300460784516190548
0,41.0,3.1,0.16,114949721771464740861849721148289916563
0,35.0,3.3,-0.13,78420096247667877785223807725046192827
0,37.0,3.1,-0.67,182124233401776726155067952782220453223
0,41.0,3.4,0.24,250789932976320181866092106614567065895
3,29.0,3.3,-0.18,319138692968884219698701328723714231669
3,32.0,2.4,-1.01,178614882020574148630872284124360664675
3,27.0,3.1,-0.75,218875757385912875228399637393582867873
0,43.0,3.4,2.28,32559385039510628674407054556101560997
0,39.0,3.1,-0.83,128669475198216469063517211589905002133
0,42.0,3.0,-0.16,14638276456023761026961718410666027367
0,35.0,3.5,0.35,328648560844407831080106992995148418526
0,42.0,2.8,-0.75,314899420139542887659434764028063465897
0,37.5,3.6,0.78,149580634054167181229339406755620302967
0,38.0,2.3,-1.06,155415633321977704890946305829907873363
0,39.0,3.0,1.08,105762120985143326353013690816512828253
3,28.0,3.7,0.55,50046392712883395407160680286944610394
5,28.5,3.6,0.45,321739845068109803728629429182002124902
3,29.0,2.8,-1.56,232779891178431713710330353476921721257
0,37.0,3.5,-0.39,126930658285196964134214409172218413785
0,39.0,3.5,0.06,136322318582301665658369756789844021859
0,37.0,3.4,-0.71,304842474830060426873338186685528643767
0,35.0,4.0,1.22,88273531908576176829479905493798874482
3,27.5,2.9,-0.1,165171150235282681209711254629366675192
0,45.0,3.6,1.03,154419076508786975528520645835756453381
3,33.0,3.2,-0.09,206068534689654578935377777684679261036
0,43.0,2.9,0.47,188669265434931367801183004076157436147
0,39.0,2.7,0.21,122331487455960305560904797311730060548
0,41.0,2.8,0.23,36315069730379572785671235828654619099
3,29.5,2.6,-1.61,6483665310711636699786609491316007953
0,37.0,3.3,0.41,15316243504425804653548328301354948438
0,36.0,3.2,-1.21,266389114839658160828832927824120072963
0,45.0,2.2,0.86,63228120314243233785287320523335910246
2,31.0,3.1,0.35,4297975593710325496744106761087342801
0,37.0,3.4,0.22,141553311239274276347039407232274282585
3,24.0,3.5,-0.39,270625310801796223575449570246238172701
0,38.0,3.0,-0.11,155109199821486617093738864636637997802
0,44.0,3.2,1.18,271054225868685884440332422468783606585
0,35.0,2.9,-0.82,36587444708816986686329006723882786969
3,35.0,2.6,-0.94,29153479485095335666977535693423291740
3,33.0,2.9,0.58,295992785846341947938904976611100470654
0,37.0,3.5,1.14,10503782376373428604125276253032835045
0,38.5,3.0,-0.73,121361972939201000764199559493680623563
0,41.0,3.0,1.8,4408045139668397796273871419362802792
0,39.0,3.2,0.28,332805957896192071166345273870598649900
0,30.0,2.9,-0.11,309196234707807908654416162834137600376
7,31.0,3.3,-0.77,256246701227100060973843923354465794925
0,39.0,3.4,-0.89,104283822950308023968926010187752760834
0,36.0,3.2,1.08,96235414345413171906411613451068113413
0,36.0,3.9,1.12,166605490517501184100230337989477246072
2,35.5,2.5,0.14,335326868992053001581499684903621730527
2,33.0,3.3,-0.18,74723053780044785189250250222771855678
0,41.0,2.9,-1.28,148214150895880499829941090590969329710
5,36.0,3.0,-0.57,150606510904047562191720631099212098535
0,36.5,3.8,-0.17,222410338224107470887825982930523886726
0,36.0,3.2,0.47,238596569783912921586076436125363391934
3,28.0,3.1,-1.58,50884623330409555740935876005891913491
0,36.5,3.0,-0.44,209452377536378111098139662351625540717
0,42.0,2.8,0.72,57509871984079749035335105959020660082
0,37.0,3.2,-0.08,1719807093417660064123838892349830769
0,35.0,3.3,-0.27,215333063320646540303092273072974364958
3,28.0,2.8,-1.15,231440215239369551220364331871286729181
0,42.0,2.8,1.44,136925959327232671499611883215279768984
0,38.0,3.1,0.08,261131866055631285475750187413449334792
0,33.5,3.5,0.74,97259859787423166049943262750051553487
0,39.0,2.7,1.83,205287691383936248265157883542379310522
0,32.0,1.8,0.65,123558617517822012633776640904805159621
0,35.0,3.2,0.38,142038778995846316206637182398321233970
3,37.0,2.2,1.0,46980794186540507412350558576665768288
0,39.0,3.4,-0.41,255009811056214417756520221112098022104
3,36.0,2.4,-1.0,202817731082442832791771570988523111636
3,32.0,2.9,-0.42,217228255722961833327350608242780529155
4,34.0,2.7,0.09,130884869235635953730327140778050896303
0,37.0,3.8,-0.45,293419342774030441722600162054499660933
0,38.0,3.7,-0.53,102976292803217394015478449190795417610
0,42.0,3.5,-0.99,338277595813559032011885113642381430108
0,42.0,2.6,-0.51,190943545680721561769720151842808652651
0,40.0,3.5,0.04,310488668341438870225610133339631339439
0,40.0,3.9,1.84,237665439176091013660403850215534594601
0,43.0,3.3,-0.34,260167634044419990479588898646480064909
0,41.0,3.4,-0.54,162258999450940398577816378186901161929
0,42.0,3.2,-0.37,155530687866871251082772607038586054632
0,39.0,3.6,0.38,171329500934192988699049815989208851130
0,46.0,3.4,0.32,241176721531012974293695742276729597072
0,41.0,3.2,0.01,168411165469046621999351930766505887783
0,40.75,3.1,0.08,270095090903667413768170044686171991663
0,43.0,3.4,0.97,70564450482416751164969227970129656878
0,44.0,2.7,-0.64,97351910651150470830211148866605921548
0,42.0,3.4,0.86,153626008376087076557921528680881685905
0,48.0,3.1,0.25,14327248207356300537636112583288537511
0,43.0,3.5,0.15,210430633918580431726758158182396384295
0,45.0,3.7,-0.22,119730770160966814270597823113466529424
0,44.0,3.8,1.6,21672234362302651405123514944106994944
0,43.0,3.8,0.78,325275807936069865115466727864278330012
0,46.0,3.4,2.69,337073162369590781005352482692529791306
2,47.0,3.3,-1.58,162059031662422636586147621602448567551
4,38.0,3.9,-0.31,274447314433118443315257910034197431630
0,43.0,3.2,1.14,241628509345516501938465057462926468464
0,46.0,3.6,0.78,242548856422681776083325472164395139988
0,47.0,3.5,0.06,311627138959144067728611560681124122200
0,41.0,3.8,0.51,252809741197371655920756256582086590039
0,45.0,3.4,0.51,123728088971047104896715174461869829140
0,36.0,3.9,0.42,252247431022115692592480676490552070302
6,47.0,3.7,0.6,337208342231955923193484007595906504317
0,46.0,3.4,0.6,86738697730196995828500356102536691707
0,46.0,3.7,0.33,200521319522056769898276536826246221455
0,46.0,3.9,-0.22,195727378017366551105904479836815565941
0,41.0,4.0,0.15,275787583100158710151354749223595721973
0,48.0,3.6,1.33,17902342895483383329048009981833823294
0,44.0,3.6,-0.58,325764836987135876030930837496244228048
2,44.0,3.8,0.24,82452557418977213497463663705872635176
0,48.0,3.3,1.69,191547891943248282083703247511697518508
0,46.0,3.5,2.05,221950509810879730766325925035474928377
0,45.5,3.9,1.23,156573213729508855716003518179202516604
0,46.0,3.4,-0.49,148421716314880164711433188017704281267
0,44.0,3.8,0.78,106236261765906446136849068081884618525
0,45.0,3.5,-1.49,318030306079506744081609225867009985090
0,48.0,3.6,-0.31,145189126896873722271183417963526785111
0,46.0,3.7,0.24,77126633729481251083459698738418956368
0,40.0,3.8,-0.49,329788513140962147266435968330560808098
1,40.0,3.1,-1.85,20378339250823111287929239255266903208
0,46.0,3.8,0.33,79172385157101304505514616239141953998
0,47.0,3.3,-0.67,246142679374559128165411880562866631540
0,42.0,3.4,-0.12,293857163591347750633626280879088963742
0,44.0,3.9,-1.31,252007499558285261796737039439055362091
0,42.0,3.8,-0.85,187481168122283056407302219300872655146
6,46.0,3.3,1.05,57469176857037133040578454345087387457
0,47.0,3.8,0.6,213589440902614425234829739705776406808
0,42.0,3.6,-1.21,103524342042422616106582748557145018832
2,43.0,3.7,-0.85,38390711235874729833012321600903053602
0,44.0,3.5,-0.67,23371890688764090886100774679460647113
0,40.0,3.9,0.24,76136432243015076371891523942343208712
0,47.0,3.9,0.87,267773182988872231816101577827539879583
0,43.0,3.3,2.21,320470605943017638666887966475668980177
0,46.0,3.5,0.06,339752912224379489329161167850956762254
5,40.0,3.3,-2.3,218439152146905499712242219024575151154
0,42.0,3.5,-0.67,203366901689964626221369287126359695662
7,44.0,3.4,-0.31,39089179186995828724430601761413731951
0,43.0,3.4,-1.03,248506048051663654596183128437273046622
0,48.0,3.8,0.15,276076587483978971133705666015988580958
0,48.0,3.6,0.78,22776880116889168896395374100135515718
0,47.0,3.5,-1.49,327662518672148048305557411781889154561
0,47.0,3.4,-0.85,67251844133434696008884297675923208964
0,43.0,2.8,1.1,261173413314387695069443094747906506007
0,46.0,3.4,1.51,67935143332142394472203893808358277650
0,45.0,3.4,-0.4,213063259778411494868689679268401330138
3,30.0,2.8,-1.85,168901168984710491452169568691917049327
0,46.0,3.9,2.32,291509028125186166334618191799100929962
2,46.0,3.6,0.06,70258217794114024324816665941763707861
2,45.0,3.8,-0.85,213009390179692913173599647773840326933
0,40.0,3.7,0.15,185271454695017758941891117377561612913
6,44.0,3.1,-1.85,10005673555081891400411715935185735136
0,43.0,2.9,0.18,79364777128035941945077253074801831226
0,42.0,3.4,0.96,90242431407282199419483293568030004658
0,46.0,3.7,1.23,143233149562983671076626365515948074947
0,48.0,3.9,0.87,262909405515917840175677433515732308984
0,41.0,3.7,-0.31,130145095936512881909898076558634632912
0,42.5,3.3,-1.12,81023694720783622894581201760051723880
0,46.0,3.4,1.96,125398462384672588636462952609301220806
0,46.0,3.7,-1.03,70444808227881109119185924715618724190
0,46.0,3.7,1.05,81551280397952721126322997761371750216
0,47.0,3.5,-1.12,178464809961813147872709684724227902035
0,44.0,3.0,-0.4,338975285395740870694752978362951671560
0,47.0,3.8,1.6,249465571413364916112648539513942424323
0,43.0,3.5,-0.85,262601941000527357308867120264225462328
0,44.0,3.8,1.14,217757316734116692232829862575879362527
4,43.0,3.4,0.06,310274364380751419804910683417639834854
0,39.0,3.7,0.33,91394412135436599289796266621061368063
0,48.0,3.4,0.6,81566901690874620894563167134545163353
0,47.0,3.9,-0.22,8209687114395375051823986766600959666
0,44.0,3.6,-0.49,105850499916245631686582100393341394456
2,44.0,3.1,0.84,188247717263998277940479576491113810944
0,40.0,3.3,-1.94,98433654770279780924767356836942162633
3,43.0,3.0,0.78,234769018973957163640447092304780959665
0,45.0,3.5,-1.58,108185344813870938833164594928281876658
0,43.0,3.6,-1.31,282381252949536784384271664684252976191
0,43.0,3.5,1.05,27105221997343388116748683960603031263
3,37.0,2.8,-0.67,331098149852218572487231213948183427825
0,42.0,3.4,-0.22,248373529606878453899835631255793285487
0,39.0,3.6,-1.85,159329022249330656664735075086650085566
0,47.0,3.1,0.33,46950183923773468826995279791172776139
0,48.0,3.4,0.33,72200169577475060883436738953125325481
0,44.0,3.0,-0.49,279298504933929077497937938980519681722
0,48.0,3.8,-0.85,267872941902170861589195798216927155212
4,36.0,3.1,-0.49,316725898872845100409612564742146029390
0,46.0,3.8,-0.85,32044319377480634831543440998460491121
4,47.0,3.8,-0.13,93056929678410080567264579190961457013
0,45.0,3.5,-0.49,103890188296396069668007507715405091336
0,48.0,2.5,-0.51,69472651659414124388045643457525130469
0,39.0,3.6,-1.21,50623076988521480375999600296314414410
0,45.0,3.5,0.93,275469942007008489199979901714899318799
0,48.0,3.3,0.51,125798104022707014555300710537044945770
0,48.0,3.9,0.06,5315269117093125900097347154478446858
0,47.0,3.3,0.87,231125717050618420335326297510215909026
0,47.0,3.8,-0.58,181667383041169683922931746518603129814
0,45.0,3.7,-0.94,170534710846704290390256621756839618342
0,42.0,3.8,-0.22,258276939990863782908346532358495767282
0,48.0,3.5,0.6,269306769502275501522643682317503783385
0,42.0,3.5,-0.13,284242113609066975253496733560399988811
0,46.0,3.9,1.14,253146140611029509330438094378401155323
0,46.0,3.6,0.78,85280933258481123500657406679665099768
0,44.0,3.8,1.23,312756661341071434881801350090368535111
0,43.0,3.5,-0.85,256605351317158779364847672372409878243
0,48.0,3.4,-0.49,85257517753388188240468722648987745201
0,45.0,3.7,0.42,73401373997095454678633095604931266608
0,48.0,3.4,0.69,334476341692580236420379424108148611893
0,46.0,3.7,-0.58,187814228023498243994675065278440511688
0,42.0,3.7,0.06,148543279367763652898505058318685509204
0,46.0,3.1,0.57,285899209994781749505053618914711276858
5,36.0,3.2,-0.93,324446163192520039356296767277945225709
0,43.0,4.0,0.79,40531527833798222268993632726974875175
3,31.0,3.3,-0.5,198984160305225498910483097055664653920
0,43.0,3.4,-0.38,1248907656402633405972320401939545907
0,47.0,3.1,-0.27,141817977932044420221635863100086313865
0,42.0,2.9,-1.54,207460185910271383457997712982746010404
0,45.0,3.8,0.17,302056741323052829280871663890034462472
0,40.0,4.0,0.86,172061708315354499091206282566795874966
6,32.0,2.8,-0.83,241105850074310122741546804757943537497
0,45.0,3.4,0.61,214170937714844331075692067252633985639
0,43.0,3.1,0.55,3968690326369146384345097623601781231
0,32.0,3.4,0.4,8881773128078871432893414272759770299
0,40.0,3.6,0.22,218689755144121767759128123283623010252
0,34.0,3.4,-0.83,167732190626598928411490015677320405027
0,39.0,2.3,0.53,190584648987721522710096619518145234486
0,26.5,2.8,-0.67,202135925934043214145903791986686588068
3,35.0,2.5,-1.47,273236982234574715872474444904206993783
0,29.0,2.4,0.07,87152867535772655661660733160704276390
0,39.0,2.4,0.82,112236617850719525718554688167473191287
0,35.0,2.9,2.05,89237088028825473461012185192297565077
0,36.0,2.8,-0.19,319372944250303824845759755624308887671
0,33.5,2.9,0.38,189836909774019476875298860129418079424
0,39.0,3.7,0.22,258146985873572291647040367363350159126
0,34.0,3.6,-0.55,56141090192502860889892816171550534491
0,42.0,2.6,-0.98,320296340368041078088016276676050388497
0,34.0,3.4,1.79,264051450876925928484320054443356226154
0,36.0,3.9,-0.24,54724777496002253505254218608140498483
0,34.5,3.2,-1.37,32365656858733531716257497339521062417
0,36.0,2.9,-1.14,157035802029120989353948885522021823278
0,34.0,2.8,-0.67,26970745921420041832264203691382584201
0,35.0,3.8,-0.32,323017390343073858827604024674453134365
0,30.0,3.3,-0.52,274247884501476450619217179184255370202
0,29.0,3.6,0.87,305850332061846706682100092305354146033
0,37.0,3.2,-0.08,22441280781581731647617672910682991121
0,32.5,3.3,0.4,22553991448668380346148624150596015389
0,30.5,3.6,0.3,51832720248176374938103696796883050333
0,36.0,3.3,0.1,26316278207033976186179308738586762506
0,35.0,3.1,0.89,120889082411260984336755639505237014792
0,33.0,3.8,-0.14,315147436019132695354205694748568235261
0,35.0,3.0,-0.62,334758462074033241573226878623096048342
6,32.0,3.2,-0.11,167463697012268973464120767104588150683
0,41.0,2.8,-0.03,309406119181365820267110892884451343535
0,41.0,2.6,-1.5,159827309079500500447981465497176024948
0,30.0,3.4,-1.09,150274335456712109825865134956664358208
0,38.0,3.0,1.1,17621248440744669678495206389075743493
2,31.0,3.4,0.61,197110126530388160515203072382428760355
0,37.0,3.6,1.66,283053332066028808136072806892379747057
0,34.0,2.6,0.4,170999103499363782727637453656251277047
0,34.5,3.5,-1.09,231231093720061802836663445839548389796
0,36.0,3.3,1.72,179795061685948490270595282704632096420
0,32.0,3.7,-0.7,312131539033469147613979851800945652531
0,36.0,3.3,-1.93,47912277822230287143982170506013748165
0,43.0,3.4,1.0,190878578283361862015635700148858761408
0,34.0,3.6,2.18,12211521347690837435260716423507330502
0,41.0,3.7,1.33,104673497814551012320157934342784118128
0,32.0,3.4,0.61,328364522224240203222338927373616801874
0,28.0,2.5,0.61,35610950823665413212576710891510287753
0,36.0,3.4,-0.29,125704844773594635337580959892090307777
3,26.0,3.2,-1.21,160060907133541661109693565047984136625
0,47.0,3.5,1.87,305314992266965317182219523673736758136
0,36.0,3.6,0.66,252715913731096212810043309887457940438
0,34.0,3.2,-0.24,121653680830531147135672858863453675839
0,39.0,3.1,1.02,204555894210532142273618515537622882702
0,34.0,2.8,-0.91,287902137908067221412807937357773015395
0,33.0,3.2,-0.14,36156786763229343909520823612303904162
0,37.0,3.6,1.41,160330749234126110799313695097568754794
7,25.5,3.4,-0.75,302394786615758564880049909175758400176
0,37.0,3.9,0.84,117180332685899958662221042617177821378
0,27.5,3.0,-0.7,139097919253325390143070476915351563458
0,38.0,3.0,0.56,250899949480353215827482459685032694593
0,33.0,3.0,-0.73,91772764233341806932853344818514211312
0,40.0,3.5,0.61,31433691949841786808059702786564489728
0,42.0,3.8,-1.41,254201143340958761212982011356224487951
0,42.0,3.1,1.65,336575066515629329898877083249777079587
1,36.0,3.4,-1.71,90914041787099202869495984960271828970
0,37.0,3.9,1.14,73156572764260658795227377459196939801
0,46.0,3.2,0.23,168501345856909867492570639170479458210
0,39.0,3.9,0.4,268709563839428378963279972470102768188
0,37.5,3.7,2.06,174351618162878322679099612217271184509
0,34.5,3.8,0.14,75907810883793031778636580883644218510
0,45.0,3.0,-0.3,52551195203216396647291843266289793395
0,40.0,3.7,-0.07,152532549513291256268757497560777640669
0,38.0,3.3,-0.05,218529842243192249332580078053911822458
0,42.0,3.8,1.01,113132712899311445013555456867096913382
0,37.0,3.6,0.91,271567713789673293731780469141513775403
0,47.0,3.7,-0.22,319012693721507859111310174280141333207
0,34.5,3.6,0.08,308597833663684979762776365285969568757
0,40.0,3.3,0.16,180334790246758275709549919795983916014
3,29.5,3.6,-2.22,274429645860328895381108453169768627217
0,40.0,3.8,0.84,111613784331233551616011756553385025790
3,42.0,2.8,-0.43,265865889640169775347612812835261781734
0,38.0,3.9,1.46,66542094894770859151437439926218823313
0,44.0,3.8,1.63,298531653448082804810505977085379790126
0,37.0,4.0,0.21,281023673613952406554573427512544000616
0,46.0,3.5,-1.45,166074028343523053205533598317328977422
0,41.0,3.3,-0.54,115551374114245051986269306465738729418
0,37.0,3.4,-0.01,65677494972429094807681288728134251686
0,39.0,3.8,-1.32,261007763903274102982607480624544323784
3,29.0,2.8,-1.64,165732199504537959839141957553304686654
0,44.0,3.1,-0.24,87160803382539794485378463115595397145
0,39.0,3.6,1.63,123841814282314622853505739314716762298
0,40.5,3.7,0.8,330622019049813183312600905416607731522
0,47.0,3.3,0.95,86341037580819526131360876465346901034
0,42.0,3.4,0.14,171456977473944717339088712642139800204
0,43.0,3.7,0.63,136471405292150197948765251718820345916
0,40.0,3.3,-0.03,12225774954845153550591224917457989218
0,42.0,3.6,1.82,120905184194398607247459208977872460832
0,47.0,3.0,0.27,113004697050825648363545565624424992406
0,37.0,3.5,0.97,248609005018585515768292760488972762640
0,36.0,3.7,-1.35,228144282730032333965697230994462845687
0,42.0,3.4,0.33,85874644442458534301205667537935809426
0,35.5,3.9,1.03,49130875040363690485400879937078125724
0,48.0,3.8,1.78,4064589702347178299612196440558142347
0,39.0,3.9,1.33,245683976626542619652545469880244887987
0,42.0,3.9,0.65,207553942905441586770176870362295467184
0,42.0,3.2,-0.58,64736697951497808100010587418143440049
0,44.0,3.2,-0.54,93915998792703963236068681047618360145
0,36.0,3.9,0.61,179410483561971265703879852746891896385
0,37.0,4.0,-0.22,107780424029018108081509973191509269600
0,35.0,3.6,-1.01,275697456184219570175510406528749380298
0,42.0,3.7,0.44,275440741183754832784905311634011924859
0,41.0,3.4,-0.86,217787574706078482233350183376504385556
0,43.0,2.7,-0.18,91686376884016174113761923767761237301
2,38.0,3.3,-1.28,299441954357771629537931567225604368891
3,27.0,3.3,-1.11,210650686734556342610202983272553080812
0,39.0,3.8,-0.88,26667722794950236910970905681008266400
2,37.5,3.4,-0.54,79657033024659123572263918082192117670
0,40.5,2.5,0.63,195113754537028473089601261463522112139
3,32.0,3.1,-0.07,262035919148479969175536926609375918898
0,41.5,3.4,0.99,272352417770382750692382067984632161654
3,27.0,3.5,-0.92,325114359124170413891481502406129616423
0,41.0,3.3,0.63,331650955992022349070592142747480052789
0,37.0,3.9,-0.39,49367682892322883718957313786898780946
0,42.0,3.8,0.82,188226514827813460666717890574754796113
0,39.0,3.4,-1.09,193598374414714927465719220441670092231
0,35.0,3.8,1.37,169669415337530198945459290090703873036
0,44.0,3.2,0.24,147789678017659451667470248369072636399
0,38.0,3.9,-0.2,36071417112598841983881043825546218863
0,38.0,3.5,0.35,61937598088148942548651466655919356082
0,41.0,3.5,2.06,338684132958062556208941025526819300819
0,40.0,3.7,0.8,302358978532355121432222465544415769972
0,40.0,3.2,-0.79,39999762111803839741636328557506272599
0,42.0,3.6,-0.01,274224076327426966604007107170388327805
0,41.0,3.5,-1.86,272687617345254539660248482058845552716
0,48.0,3.1,0.18,326928855179022956984507444396060290186
0,40.0,3.9,-0.16,230422486169653225302856363291073366274
0,37.0,4.0,0.04,8104911077889261826243620506167866398
0,42.0,3.2,-0.64,62575172670292788753111981397352147384
0,38.0,3.2,-1.15,267889657324429534249673089680688792958
0,36.0,3.6,-0.88,93471575342407718187105630188061591274
0,41.0,3.7,1.01,180084685534387849011513661066300975184
0,37.0,3.7,-1.92,287849693895388890327332542056552424238
0,41.0,3.7,0.44,275159860127571857826712417715803774087
0,47.0,3.3,-0.41,135203359870604774791159179825886310028
0,46.0,3.3,0.23,134393808436884381278806855687079280336
0,38.0,3.5,0.06,157339521505911699662764032028614299280
0,38.0,3.7,-1.56,123900119421342397972899778453506551720
0,38.0,3.9,0.46,52763579710152303815021728608441364553
0,41.0,3.5,0.91,319349453379473297197021010862617628087
0,37.75,3.5,0.46,155441780712963152490842940370060486671
0,40.0,3.3,1.31,52525369950159478470879615541651040561
0,43.0,3.8,1.1,129823621107668332955064495314552011329
0,37.0,3.5,0.12,218256184983806842544720123705750892184
0,41.0,2.8,-0.37,320918055088327987063653896172944920
0,31.0,2.9,-0.56,305107788048199816414453824233458307639
0,39.0,3.5,1.29,120671149873685377484341528495166194425
0,41.0,3.1,1.04,250438906003619695313469888884452572482
0,35.0,3.8,0.47,327020804690045976998963673758712467457
0,37.0,3.5,0.7,161980649222821094765962003648950632305
0,35.5,3.4,-1.13,123405434695571230813322810597756364876
0,36.0,4.0,0.99,14822960151158314606314542718757164536
0,47.0,3.1,0.69,129865164383694754744501261742950531803
3,32.0,2.5,-1.15,240826709666554024593634691302777987385
0,39.0,3.2,-0.17,200152147457616699521817702485249980186
0,42.0,3.3,-0.19,322339068326595227816678564420536410324
0,42.0,2.9,-1.0,328861869109222483724450786822554465913
0,40.0,3.2,0.28,325678100223482107666426510344832254264
0,42.0,3.9,0.52,37127587934228169952185531906108171001
0,33.5,2.9,-0.86,315139376268545179398628266906010654994
0,39.0,2.9,-1.53,336737855694018561986932107714584319734
0,41.0,3.1,-0.65,172627974499418289338588429602722707107
0,36.5,3.3,1.67,92563414932034416749049331372950961499
0,39.0,2.9,-0.29,136941293265124257334703547600166248850
0,44.0,3.8,0.36,302623567481227506935906483880719074127
0,41.0,3.1,2.24,158893947804744397521246540196333529084
0,43.0,4.0,1.77,295066693461632092051458934912032146193
0,39.0,3.1,-0.21,71612934473041448209534496265177569504
0,37.5,3.3,-0.03,198976421981096694922689227596960986066
0,39.0,3.3,0.69,244953869533952523171494448864054310278
0,38.0,3.4,0.96,305310566547760328546389466497661494098
0,42.0,3.3,0.36,270686665592164586273806563146688907646
0,40.0,3.3,-0.73,141184766595449672013735238762061184873
0,35.0,3.5,1.4,298204163449445224003978521120424689134
0,34.0,3.9,-0.29,75669648007639559998239469495601999350
0,37.0,3.3,0.88,195068019549017489637415803861107504544
0,37.0,4.0,0.77,230578870154294407209327341889958281548
0,35.0,3.4,-0.03,224039047656149026921053378969236426790
0,48.0,3.1,1.99,121548753104751746922127244883193213146
0,38.0,3.4,-0.89,98652658272443468833043903008865883285
0,37.0,3.7,-0.68,311704117059117306546236786551800993376
0,38.0,3.3,-0.25,99488060683815449632371540951275068261
0,40.0,3.5,0.16,115512700237881735679442576636147642834
0,39.0,3.2,0.23,140758015062999595039721722994413445006
0,48.0,3.5,1.99,323744731066904509384636946047660035294
0,41.0,3.2,0.36,23094467271281223694150195153222142533
3,28.0,2.5,-2.18,114717226437651891774930834713845088469
0,40.0,3.3,0.79,79071111921001797396806565027312793226
0,41.0,3.0,1.09,284364072896391890321819200661232283467
3,22.5,3.3,-2.11,120033522422625923301926280859781430292
0,39.0,3.2,1.2,150430007093877975426090496780120876126
0,39.0,3.3,-0.06,26653077044974747667622297158967537785
0,37.0,3.3,0.5,305185243647644162649661319335340206720
0,39.0,3.0,-1.09,244300155942365749524095503404762823683
0,38.0,3.6,0.85,191393466423246391490130570900832981306
0,39.0,3.2,-0.43,221990586838111658636657047966315862723
0,33.0,3.3,0.99,156421485868998924370032312431188636097
0,39.0,3.1,1.39,67566888739116041039617517797033655403
0,36.0,3.4,-0.36,121283316745682214423325800129287236281
0,39.0,3.2,-0.01,128995327186325908871378038602661368972
0,38.0,3.5,-0.41,330947061570758174387385267490851675745
0,43.0,3.1,0.7,112369126347141738213849060044716966502
0,38.0,2.9,0.58,7616024165996081063720442691720013540
0,38.0,3.2,-0.35,186493555089955605276631535224224005453
0,37.0,3.3,0.28,311626084743940363547945679077971729699
0,35.0,3.2,-0.82,244227698334344672226042529963929438294
0,35.0,3.4,0.83,61669098488701749245899953207671740862
0,39.0,3.4,-0.05,123263758413914550752462111341470886499
0,40.0,2.4,-0.36,22691574669307190279090017083104528404
0,36.0,2.9,-1.44,226136397267190309859791938760116013287
0,41.0,3.8,0.68,164151656219756600529776036106410555519
0,40.0,3.4,1.9,275598607092507166535992250872444389751
0,42.0,3.1,0.68,84232980277517784013368408045478177466
0,37.0,2.8,0.03,293188500321588718886767346946146302491
0,42.0,3.1,1.2,322990401078871815159871718523827017429
0,37.0,3.3,-0.56,293906688359888411281618446829844806136
0,39.0,3.6,0.15,37184064675488853712566616139659166394
