,sex,LSAT,UGPA,ZFYA,uuid,fairScore
17274,1,41.0,3.4,-0.1,46ca2f96-6c9a-4b21-b8f4-2db03c7af108,41.22630579874763
17275,1,44.0,3.0,1.48,8959e82c-6d79-4e14-abd6-bd5ac364df3f,45.39589972179137
17276,0,44.0,3.1,-0.27,29742915-88bf-454b-b25e-8f086ed7c337,45.29719076794274
17277,0,43.0,3.4,-0.34,4c9c96f2-102f-4813-a4ab-5915598001b0,43.32010792650486
17278,0,45.0,2.8,0.22,1ff9fb7a-2348-4cbe-a778-769142dc7eed,45.29719076794274
17279,1,43.0,3.2,0.95,994b4555-9a44-45d6-af57-0f540c1dadf6,43.42322543186827
17280,0,41.0,3.8,0.46,6b8096e5-4022-4141-a98c-7841e2bb65a3,41.128086880515056
17281,0,40.0,2.8,1.45,1b565254-0a3c-4ef0-8516-3d6c87588db1,41.128086880515056
17282,1,40.0,3.6,1.24,017e43a5-a98f-4047-a27f-efefff7ebb97,41.22630579874763
17283,0,23.5,2.3,-1.38,10757b8a-7b7c-4ec1-906e-69445af498c5,24.614570832819524
17284,1,45.0,2.7,0.46,666aa041-3580-4289-9515-e3966ffcb226,45.39589972179137
17285,1,41.0,3.3,-0.47,567c5c4e-cfc8-4799-8dd7-e8ed6197d6ef,41.22630579874763
17286,0,41.0,3.3,0.22,77fceb0b-717d-409c-8788-3afcb5e587f7,41.128086880515056
17287,0,38.5,3.6,0.25,ce0caa20-7bf5-4bf0-a32d-8a460b3e2e00,38.947657559761005
17288,1,42.0,3.3,0.71,ef6329a5-0e99-4bb9-9bd8-5fb33c1f0ec2,43.42322543186827
17289,1,36.0,3.0,0.57,eefe230c-212a-46db-9cba-36de860ef246,36.875775344863534
17290,0,41.0,3.8,1.67,4abc3129-f3b6-4c68-9c6f-ef2f258fd3e4,41.128086880515056
17291,0,44.0,3.2,0.84,f7203360-82df-4d86-bb80-c8dab06d3c86,45.29719076794274
17292,1,44.0,3.4,-0.5,769249f3-d90a-4bfc-ba56-8c59e607f827,45.39589972179137
17293,0,41.0,3.7,0.13,d5715460-7428-42c3-88cd-5a591ec2bc39,41.128086880515056
17294,0,40.0,3.4,0.14,ada84dc9-405e-467f-b877-719167375809,41.128086880515056
17295,1,40.0,3.5,0.86,af67b5b4-d7e6-4bfd-b8b3-ec5d1453a2c9,41.22630579874763
17296,0,43.0,2.9,0.62,3b427aab-5915-4843-bc0b-749d8da77bc9,43.32010792650486
17297,0,44.0,3.1,0.35,589f0da8-49b5-4196-81d2-ad9e41b06b6c,45.29719076794274
17298,1,26.0,3.0,-1.27,1382b350-da7d-425f-a82e-503e275ff870,26.60000473261776
17299,1,43.0,3.2,-0.45,7d38d493-446e-45a6-be94-85c25c823aa4,43.42322543186827
17300,1,39.5,3.2,0.5,a0c7470e-13d6-4388-91e6-166f6c5e1c24,41.22630579874763
17301,1,37.0,2.9,0.49,36d84efa-619b-4de8-b7f4-c7df4261e0fc,36.875775344863534
17302,0,41.0,3.1,-0.19,4eba6a85-4a6d-4901-9881-9f58a64cfbcd,41.128086880515056
17303,1,42.0,2.9,-1.33,683229b5-0ca2-4c62-b1e0-1b409b5b495b,43.42322543186827
17304,0,41.0,3.3,0.89,6c39bd37-5f24-4ad4-8485-7bff1f073eb2,41.128086880515056
17305,1,40.0,3.4,1.68,a948585c-7594-4cfc-b21c-7b0ef191dd6e,41.22630579874763
17306,0,42.0,3.7,0.85,736fbb5e-7029-437a-8af7-275b87b4c525,43.32010792650486
17307,0,43.0,3.2,0.01,decf054d-4dbb-4c43-8e7e-41463e1fbaec,43.32010792650486
17308,0,42.0,2.9,0.26,cb7c91cc-0223-4581-ade7-dd40365426a5,43.32010792650486
17309,1,40.0,3.5,-0.61,8b1d4120-dd0b-4257-8410-5db3595ee0de,41.22630579874763
17310,0,45.0,3.4,0.94,64600448-f80d-4b1d-87ff-76c3109d11bc,45.29719076794274
17311,0,45.0,3.5,2.22,55fbb17a-d2c3-4d4f-8a1e-cb1e88639154,45.29719076794274
17312,0,28.0,2.8,-1.63,89cd20fe-f08e-4d26-a95b-cc551e69595f,28.529235516974047
17313,0,41.5,2.9,-0.37,746ce66d-3be4-4df4-928a-2848bfe7dfa3,43.32010792650486
17314,1,42.0,3.5,0.65,b202043a-ff42-445f-8b72-351013802c17,43.42322543186827
17315,1,45.0,3.4,1.68,a3fb93e7-03b6-40df-b5f9-28b2550eb3c4,45.39589972179137
17316,1,47.0,3.3,1.43,3a5fc36d-123b-49f5-9a10-9c4ef69388a8,47.23387844980517
17317,1,41.0,3.8,0.47,ac9b2f69-8966-4258-9076-64ca252fd9cc,41.22630579874763
17318,1,41.0,3.4,0.25,759c9ac0-b3d8-4627-9943-ef42e56617ab,41.22630579874763
17319,0,42.0,3.6,0.7,8a8b8ddb-8067-4ca7-88cb-73a4fdb1ae6b,43.32010792650486
17320,1,42.0,3.4,1.39,edd7f1d5-eac7-4b1c-9803-d7cb0d8ab8fc,43.42322543186827
17321,0,42.0,3.2,-0.73,3a5075c1-3952-4329-a609-14a8b6fe5928,43.32010792650486
17322,0,39.0,3.0,0.37,11a2b096-e853-449c-b9a1-939bd54f9a0c,38.947657559761005
17323,0,40.0,3.3,-0.37,a2439c44-3bbc-499f-a0c9-1e060a33248e,41.128086880515056
17324,1,47.0,3.7,2.23,bacdaeb5-0592-4692-a9d7-a37a6fb55f30,47.23387844980517
17325,1,41.0,3.3,1.48,6831cd03-9938-474f-87e4-3abd56836803,41.22630579874763
17326,1,35.0,3.2,0.67,2b61bbab-86de-4be5-b24f-4a87979449df,34.761764722637
17327,0,40.0,2.2,0.04,bd216c81-6eb8-4ad8-8a1f-75c07dbbb865,41.128086880515056
17328,0,34.0,2.8,0.91,99ab43bf-1959-4881-aa65-41538f391ec1,34.6927049560748
17329,0,32.0,2.9,1.3,f79a5a4a-4205-4963-bb69-dc5490b9453d,32.630521057083385
17330,0,37.0,2.6,0.15,673a6854-14f6-487b-a97b-44b74eede605,36.820769911407766
17331,1,34.0,2.8,-1.16,d32507d0-088a-49a3-9d7c-9709d2f75a93,34.761764722637
17332,1,31.0,3.4,-0.21,32b5eb88-16f6-4011-a1ef-69807567a684,30.671193910989064
17333,0,35.0,2.2,-0.26,055c6421-bbb3-40c9-afd3-78558638a401,34.6927049560748
17334,0,30.5,3.4,-0.44,e5514ca5-2364-4aa2-9230-29a500bba387,30.557155297466167
17335,0,33.0,2.4,-0.14,76409294-e26e-4473-a827-6a184a7dd6d2,32.630521057083385
17336,0,26.0,3.3,-0.66,85733203-5c73-4973-9d6a-a6c46cfa2b8b,26.566431041439046
17337,0,40.0,1.9,1.05,18c86683-6765-437b-b67d-c5a25ab6b91f,41.128086880515056
17338,0,33.0,3.0,-0.48,fb90eed1-fd58-46ce-95db-e761d3df97a8,32.630521057083385
17339,0,34.0,2.4,1.41,f4ccc836-0247-468b-9ae6-52995d18a385,34.6927049560748
17340,0,33.0,2.6,0.1,54a75be4-fd6c-49ae-a451-4ce8d5a3abbe,32.630521057083385
17341,1,29.0,3.4,1.21,d4657f13-35a2-4177-a090-eb3307327754,28.639243618627056
17342,0,36.0,2.2,0.15,df81283f-6961-48d9-bdff-3f426a399e22,36.820769911407766
17343,0,32.0,2.4,-0.8,9d7ecaca-adc6-4784-8c2c-cb2b591ef258,32.630521057083385
17344,0,19.0,3.0,-1.82,2cf107a0-5bb5-48b8-b111-7e8fd7d10e4d,17.969360945444112
17345,0,31.0,2.9,0.22,4f15d8ea-e8dd-4659-8822-6dd8bc6ab765,30.557155297466167
17346,0,32.0,3.1,0.51,84a3c9ba-45a8-446e-b921-7d82322ddb74,32.630521057083385
17347,1,33.0,3.0,0.24,a2264a44-8bf2-4cf3-9ae7-60cee532a4a8,32.718512381198344
17348,0,32.0,2.8,1.21,669215d3-fac9-464d-9d96-8c76e6097912,32.630521057083385
17349,0,31.0,2.5,-0.53,14da8ae7-dc70-4d8f-ab74-de98e9ef1210,30.557155297466167
17350,0,33.0,2.1,-0.12,8e23c7a6-0637-4563-860d-26af6d5bcf6e,32.630521057083385
17351,0,38.0,3.9,0.99,131d12ec-94e6-485d-a8c8-7ca0f1d55281,38.947657559761005
17352,0,41.0,3.3,1.77,12ae9aee-bff0-40ce-803a-49ee7655bad2,41.128086880515056
17353,1,36.0,2.9,-0.17,5b8f28e7-3563-452b-a7ac-a8708f2bae15,36.875775344863534
17354,1,37.0,3.8,0.94,02ba10ea-02ca-4255-88cc-e2e5148b3c4d,36.875775344863534
17355,0,32.0,3.3,-0.12,faf57d4f-2dab-4005-81ba-77d7121c5e7f,32.630521057083385
17356,1,34.0,2.8,-0.35,08087d2e-0774-4d5b-bb6b-70b781430002,34.761764722637
17357,0,30.0,2.9,0.04,d70dbcc9-6b2e-479f-9701-7e8264414b54,30.557155297466167
17358,1,34.0,3.8,0.91,e02de9ac-d425-4af6-b130-c7b2cddc59fb,34.761764722637
17359,1,28.0,2.8,0.67,09d9b25e-4339-4091-958f-0cae764db1ba,28.639243618627056
17360,1,31.0,2.9,0.67,66bac43b-88d3-46bb-a70d-515107a8d32d,30.671193910989064
17361,1,32.0,3.3,-0.39,61d16e28-a057-4d20-a348-a65be24aaef1,32.718512381198344
17362,0,29.0,3.6,-0.89,335b62de-e2b0-4250-8c24-126d2c331192,28.529235516974047
17363,1,28.0,3.2,-1.37,5ddfcb41-eb24-4445-a085-881cecc6de40,28.639243618627056
17364,1,40.0,3.8,1.3,e5813cea-4b08-4fbd-931c-04c1fdf0667a,41.22630579874763
17365,0,37.0,2.7,0.13,7286b2f2-cbee-4070-805c-e2815775395c,36.820769911407766
17366,1,29.0,3.1,-0.12,c0d57c17-7e77-4174-8052-3cf5bf3c7519,28.639243618627056
17367,0,43.0,4.0,1.89,249607ae-8929-4525-8528-289c42e2e24b,43.32010792650486
17368,0,28.5,2.9,-0.03,6fceaa62-c668-439a-99f5-e3bfe7411d57,28.529235516974047
17369,0,33.0,2.6,0.99,7be47dd1-80cb-4727-91fb-a056104a0ce8,32.630521057083385
17370,0,29.25,2.9,1.3,5e32e741-3f25-4cb9-a652-3567a294d976,30.557155297466167
17371,1,34.0,2.5,-0.46,5c4761b7-3a0e-47e6-95c5-3b73557d0047,34.761764722637
17372,1,28.5,3.3,-0.74,8f5518a4-6910-4b39-b757-b15ee6d44e50,28.639243618627056
17373,0,30.0,3.2,-0.62,aa7c27e3-ac43-4781-8985-abd0c7098a1d,30.557155297466167
17374,1,26.0,3.9,0.31,3d6d91cd-6743-4a8c-98ec-a135a9842205,26.60000473261776
17375,0,32.0,3.1,0.01,34151f0e-5227-47d3-8253-3c35098ae5a2,32.630521057083385
17376,0,31.0,2.7,-0.22,c035544e-f8d9-42b6-81ca-b13cef29b9b0,30.557155297466167
17377,1,32.0,3.7,-0.14,8aed49dd-8591-4077-adaa-5f90f6254e0e,32.718512381198344
17378,1,29.0,3.1,-0.4,92e4fb11-81f5-4071-900d-aaac39e2c97a,28.639243618627056
17379,0,43.0,2.1,-0.89,b2a105e4-70ca-4d1e-826e-9f42f86a2286,43.32010792650486
17380,0,26.5,3.1,1.03,7f094b68-a9e9-4164-9368-6d569bd72616,26.566431041439046
17381,1,40.0,3.5,1.03,a12b4b56-71b3-4fae-aa06-b0535740dae0,41.22630579874763
17382,0,31.5,2.7,0.13,893f0d97-b638-4657-89d1-87bc9a1c8032,32.630521057083385
17383,0,39.0,3.2,0.94,3946f0e7-57a3-4796-aab3-8e00c46d38d4,38.947657559761005
17384,0,29.0,3.3,-0.44,45f06e32-96d6-4cd0-930e-2a59a768ce1d,28.529235516974047
17385,0,40.0,3.3,0.33,4c17f179-5450-49a3-8a21-667b547bc92e,41.128086880515056
17386,0,33.0,2.3,0.28,30d6e58e-1d3a-44b2-8a36-5de7952165b2,32.630521057083385
17387,0,32.0,2.7,0.19,aad84411-5359-4625-b53e-a6ee26d95917,32.630521057083385
17388,0,39.0,3.2,-1.41,425f873f-3bee-4186-8aed-ab90842a5465,38.947657559761005
17389,0,36.0,3.0,-1.49,7e2ef3de-f536-4d4d-b7c5-0793f9152042,36.820769911407766
17390,1,38.0,3.1,-0.21,03735bab-0f89-4460-a026-4df5a5ae5083,39.08247249381067
17391,0,38.0,3.3,-0.54,125d1abc-008b-4b3d-bbad-8ee160519a22,38.947657559761005
17392,0,35.0,3.8,-0.65,9e8f2696-e95e-44dc-b2eb-6f80d8b481df,34.6927049560748
17393,0,36.0,3.2,-1.05,893024a6-2dd7-4ed1-a404-92c17c2e6c78,36.820769911407766
17394,1,37.0,3.4,0.37,bddf5a55-3100-4596-8558-bec36bed76b0,36.875775344863534
17395,1,35.0,3.6,0.01,d7fec602-76b1-44dc-aa1b-77e40a89251f,34.761764722637
17396,0,35.0,3.4,-0.14,44628464-4631-4834-bf06-d1af80d0e62c,34.6927049560748
17397,1,36.0,3.4,1.5,4e4064ad-9616-4841-ac6e-39eb6d76217b,36.875775344863534
17398,1,34.5,3.6,-0.03,94e16a35-c380-4b6a-9cee-633f563e25bc,34.761764722637
17399,1,31.0,3.6,-0.21,228e11ed-caa2-4639-a027-5bcf49337dc5,30.671193910989064
17400,0,30.0,2.7,-1.56,46e2d8ab-c761-4fd9-b12b-113dfa22c9af,30.557155297466167
17401,1,35.0,3.1,-1.05,c96de735-41ad-438a-aeca-dafc3a02c9a9,34.761764722637
17402,0,34.0,3.3,0.55,942245cc-5d1a-49e2-a1bf-8f6ca81f0006,34.6927049560748
17403,0,34.0,3.8,0.26,f21c9e6a-0743-4995-b8e1-205278d148fc,34.6927049560748
17404,1,34.0,2.4,-1.78,7eebaaf8-2539-4fce-b000-ed9a3920d421,34.761764722637
17405,0,42.0,2.6,0.44,352e6c16-56bb-4d39-85d6-6861abc20c27,43.32010792650486
17406,1,30.0,3.2,-1.38,5aeaaf1f-6701-49d1-860c-a543f698b0e0,30.671193910989064
17407,0,37.0,3.4,-0.11,1ef42213-ddd6-4207-ba39-e4ae559266e2,36.820769911407766
17408,0,28.0,3.3,0.01,1ca910fd-6ad0-4813-997b-fcfeb507d56c,28.529235516974047
17409,0,40.0,3.6,1.1,e0df74a6-bef7-41f4-97f9-43fb831d73dc,41.128086880515056
17410,0,36.0,3.4,-0.03,7fdea0c7-18d2-471e-9a65-4686acfa918e,36.820769911407766
17411,1,31.5,3.8,0.66,c338a86c-566b-4bbf-b0ef-2509bf8c2bd0,32.718512381198344
17412,0,40.0,3.9,1.79,5db29e1d-1e7f-4633-9175-3621693bdd0f,41.128086880515056
17413,0,39.0,3.1,0.19,fe02a3dd-d833-455d-b29f-6667a8d0e29d,38.947657559761005
17414,0,37.0,3.2,0.04,f1da3b0e-79a4-4834-80d8-a855d39d45c6,36.820769911407766
17415,0,46.0,4.0,1.93,c911d142-89e9-44bc-aa9a-770f03d97fe2,47.12617940160728
17416,0,38.0,3.1,-0.25,5f69160d-762a-4c00-9f7f-dd2982153d7f,38.947657559761005
17417,0,38.0,3.0,1.53,935e5642-b21f-4e44-8f6c-4b8a5a83fe7a,38.947657559761005
17418,1,35.0,3.0,0.15,58fa8134-e044-4907-98e4-e731fb92bad6,34.761764722637
17419,1,41.0,3.5,0.12,dc4b8fd6-2625-403a-8dbd-46af42945952,41.22630579874763
17420,1,35.5,3.6,-1.52,1db834e3-30cb-4360-b45f-6fa606fb2fe7,36.875775344863534
17421,0,35.0,3.1,-0.03,1847fb41-7856-4278-ab73-5d060f1a543d,34.6927049560748
17422,0,31.0,3.7,0.48,14a785fb-88b3-43d9-8a05-4a0f4a77279e,30.557155297466167
17423,1,31.0,3.6,-0.8,388949dc-e86e-441e-8d1d-86a596e71bc9,30.671193910989064
17424,0,28.0,2.9,-0.47,1a54e417-1055-4387-bcee-20f07b38b8dc,28.529235516974047
17425,1,37.0,3.1,-0.72,14beef6c-518f-4929-b57e-db9d56fa7f2e,36.875775344863534
17426,0,34.0,2.4,-1.38,f2fb07af-aa50-41bd-8759-29b0b93f0ae3,34.6927049560748
17427,1,40.0,2.9,-0.18,abada16f-6c8d-453f-924b-5e20e154be8f,41.22630579874763
17428,0,40.0,2.7,0.22,76be88b2-fb3c-459b-8eae-1526d9550ae3,41.128086880515056
17429,0,44.0,2.6,0.84,271fb4d3-7432-41aa-a3ff-9e368242b65f,45.29719076794274
17430,1,31.0,3.8,-0.65,64022a9e-e89a-439c-967b-4ea117ccb70f,30.671193910989064
17431,1,42.0,3.8,0.84,f796a8bc-d868-4a9f-84ba-8acd00604b99,43.42322543186827
17432,0,35.0,3.4,0.91,1e815dd5-68b8-4d59-8771-6c381638186c,34.6927049560748
17433,1,31.0,3.5,-0.29,cf9ca620-db3f-43e5-99fb-d40e4616c935,30.671193910989064
17434,0,42.0,3.1,-0.18,544be912-3029-4119-9cbd-bbfffe5fc137,43.32010792650486
17435,0,42.0,3.1,1.28,dd8fc242-4af9-423f-87cf-59530757f463,43.32010792650486
17436,0,34.0,3.3,0.52,5af18bd7-c2e5-4ee8-ba34-e4cf07e8b9b2,34.6927049560748
17437,0,36.0,2.9,0.4,1f0c4a53-91c5-4a8e-9202-e02da88deaaa,36.820769911407766
17438,0,38.0,2.9,0.4,1b1f417f-32f6-40e5-b12f-f3bcefd35775,38.947657559761005
17439,1,42.0,3.6,0.63,9715b426-68e2-4bd3-97d1-73bbc7128131,43.42322543186827
17440,0,40.0,4.0,2.23,8345b276-e7b0-4fd6-ace6-94810284dcf4,41.128086880515056
17441,1,37.0,2.9,-0.9,3759ba2b-ea0c-4e31-ad8f-59c2ab93c450,36.875775344863534
17442,1,35.0,3.4,-1.09,b63e8b4c-effd-4b7e-9c75-500da322d30e,34.761764722637
17443,0,31.0,3.9,0.22,dd9c10e2-20a5-4d8b-8dc0-e07dc2603c00,30.557155297466167
17444,0,42.0,2.8,-0.65,668b152b-f638-4c3e-8f95-9f6b5ee23219,43.32010792650486
17445,1,32.5,3.8,-0.8,f0d2f96e-625a-4a2e-83ca-9576476e213a,32.718512381198344
17446,1,34.0,3.3,-0.76,e267fbf2-1a43-4cc8-a7ab-3c3d03c99410,34.761764722637
17447,0,35.0,3.4,0.59,65d0a482-886a-438c-a598-44075f6d1d20,34.6927049560748
17448,1,36.0,3.1,-0.76,a9deafbb-a17c-4099-bf57-5b9886d2acbb,36.875775344863534
17449,1,38.0,3.3,-0.29,c7b32bc0-7e03-4666-9fab-f7a8af03aec4,39.08247249381067
17450,0,38.0,3.1,1.53,ffc60e5e-7dcf-40ab-8ccf-81cfc99163f7,38.947657559761005
17451,0,27.0,3.2,-0.69,30576dca-81fd-4ef4-97a3-686f98014414,26.566431041439046
17452,0,38.0,3.5,-0.21,d12669bd-9d4f-43e6-a51b-4a3561fcd183,38.947657559761005
17453,0,41.5,2.8,1.72,26e7fa1c-6acd-4a98-97ff-64875f23e651,43.32010792650486
17454,0,39.0,3.0,1.03,0678b15e-6288-4541-8ccc-4fd86abf098c,38.947657559761005
17455,1,31.0,2.4,-1.31,18500b5d-7f3e-4d43-91cb-56b16cbb191b,30.671193910989064
17456,1,31.0,3.1,-0.61,c229a74d-d334-4512-9727-67ab53c64609,30.671193910989064
17457,1,27.5,3.4,-1.45,b33d875e-887e-4723-9290-99be0b19c43d,28.639243618627056
17458,1,39.0,3.8,0.91,a2e6c03b-ef7f-49db-a27e-cac9cd66b116,39.08247249381067
17459,1,33.0,3.5,-0.14,ca60fe7c-90c2-410a-a288-a0b192924806,32.718512381198344
17460,0,40.0,3.0,-0.29,1e0b457a-ba47-4d15-b251-16569bd82e3d,41.128086880515056
17461,0,36.0,3.0,-0.83,b844dd26-faea-41ba-8d21-2b100ffe0236,36.820769911407766
17462,0,39.0,3.4,0.95,d8ff1058-320c-4324-9a23-cc82473658bf,38.947657559761005
17463,0,35.0,3.3,0.52,394c4ce8-04b3-4275-8590-ff70ed8c6633,34.6927049560748
17464,0,36.0,3.2,-0.76,020dadca-0522-4f2b-aaa1-df13a6f7dd01,36.820769911407766
17465,0,37.0,3.3,-0.29,1c0f99d7-43c6-450f-bd57-0e1197d922b7,36.820769911407766
17466,1,46.0,3.0,1.42,060af8c3-663d-49fb-bfd9-5e4805031841,47.23387844980517
17467,0,41.0,2.9,-1.41,5c82c349-ce04-46a7-9396-cf6a04fb8c11,41.128086880515056
17468,1,36.0,3.4,0.08,b3b38c6f-5463-4bf1-bda6-61100ddae387,36.875775344863534
17469,0,39.0,3.5,1.28,3d65a950-8b2c-433c-abd6-be12ce911f4d,38.947657559761005
17470,0,36.0,3.1,-0.25,92ec132d-b7a7-41d7-87d4-f866e1aced93,36.820769911407766
17471,0,37.5,3.1,0.48,ac267a8c-7acc-449d-ad11-d435952a6df8,38.947657559761005
17472,0,31.5,3.7,0.12,06a53274-84b6-40a3-90a0-2b091052391c,32.630521057083385
17473,0,32.0,3.3,-0.6,2f1d6384-65bf-4a67-beac-93dddc3b6850,32.630521057083385
17474,1,35.0,3.3,-0.11,70db59f3-c00e-4d06-81f1-40a681a42f95,34.761764722637
17475,0,35.0,3.3,0.66,b50153aa-0d31-48c7-9d9b-35c9ad0abeca,34.6927049560748
17476,1,39.0,3.0,-1.41,fc7b1d35-7e5a-4550-a4d9-86161ea97ae6,39.08247249381067
17477,1,38.0,3.0,1.03,0a8f07bf-3854-4eb7-b813-5fb0cd969485,39.08247249381067
17478,0,35.0,3.3,-0.69,0e137d93-a8bd-4822-9593-f95507ced7b8,34.6927049560748
17479,0,38.0,3.3,-0.5,eca601d5-d8aa-475e-86d9-a4ddc3da4db0,38.947657559761005
17480,0,36.0,3.2,0.48,3d9f7ec8-7574-41f0-ae1d-15d75e6a832c,36.820769911407766
17481,1,37.0,3.3,-0.21,0b6588b6-60df-44ec-821c-09c1b44f6118,36.875775344863534
17482,0,37.0,3.3,-0.03,deb4a736-58d2-4ea0-bdb0-82a21417a89e,36.820769911407766
17483,0,34.0,3.6,1.24,1d361678-a3ca-4184-b7d1-dbb28bf6900b,34.6927049560748
17484,0,45.0,3.6,1.9,49acb378-b16b-496b-84ad-7e8a12eef204,45.29719076794274
17485,1,31.0,3.0,-1.09,155a6e24-3b30-4b12-a45f-86202ad9f886,30.671193910989064
17486,0,41.0,2.8,1.68,e1eb6c85-9911-46c8-9223-4c1384a27cea,41.128086880515056
17487,0,34.5,3.3,-0.54,13d6cd78-7616-4aff-a28e-f1be7e4da4ba,34.6927049560748
17488,0,38.0,3.7,-0.28,bcbddb4e-7c54-48e0-939f-6bfc1536794f,38.947657559761005
17489,1,35.0,3.5,-1.87,1a09c5c3-9f21-42a5-a940-d792e30d8cea,34.761764722637
17490,1,31.0,3.8,-0.68,2b62c6b1-0deb-4803-adf6-e9387cc9de5a,30.671193910989064
17491,1,33.0,3.2,-0.98,a4ac5167-27ed-43d3-8cc5-46d391dd59a2,32.718512381198344
17492,0,41.0,2.9,0.21,91810c44-4af6-44bc-9a45-7d67d7de861b,41.128086880515056
17493,0,37.0,3.6,0.71,7ee3bc1b-30e7-4baa-a274-898225bb051e,36.820769911407766
17494,0,44.0,2.7,-0.98,efaf658f-cf6d-4154-af3d-f24db5fb0098,45.29719076794274
17495,0,39.0,3.2,-0.51,6f689ad0-aab4-4035-b1b6-c362b0c21eb4,38.947657559761005
17496,1,32.0,3.9,-0.28,1b002599-98da-49ac-983a-4a3e02a84c0b,32.718512381198344
17497,0,45.0,2.8,1.03,fd601e03-4391-40c7-8b9c-6bdbba0fa6ee,45.29719076794274
17498,0,32.0,3.7,1.53,73416922-fd92-4376-9368-e3d4eb6af9d7,32.630521057083385
17499,0,42.0,3.8,0.26,73576480-970b-422b-aeef-36cb68739a2f,43.32010792650486
17500,0,39.0,3.1,-0.41,6a68e82b-f39a-4af3-b09d-b845d53ba54d,38.947657559761005
17501,0,34.0,3.4,0.61,7bda469a-0c16-4c1c-adde-564036e08312,34.6927049560748
17502,0,35.0,3.2,0.11,f1d44d68-ebe7-49f9-aa8f-4488e1ecf025,34.6927049560748
17503,1,29.0,2.7,-1.23,cc46c548-254b-40f0-864b-3465543cfd29,28.639243618627056
17504,1,30.0,2.4,-1.15,7da90d07-47de-4101-9c61-a7b572d63a3e,30.671193910989064
17505,0,40.0,3.2,0.06,41c8f0b0-4b84-4213-a410-1d3d61a08864,41.128086880515056
17506,1,37.0,3.3,0.49,1568b890-d00d-4664-a217-8833d797938c,36.875775344863534
17507,0,42.0,3.5,0.09,3f174b91-5dd2-45af-bf19-f1293c01aebc,43.32010792650486
17508,0,35.0,3.8,1.03,43f2a6d4-6db2-4ffc-a051-3451b16d2329,34.6927049560748
17509,0,39.0,3.3,-0.88,cf9dddbc-5a35-4da9-96d5-75e3f918aa56,38.947657559761005
17510,0,42.0,4.0,1.5,d5515d73-05fa-459a-a95d-20f3cb77f3cb,43.32010792650486
17511,1,33.0,3.9,0.06,0451ce67-4c7b-4709-9305-33c577ac986a,32.718512381198344
17512,0,37.5,3.2,0.16,c308ee50-cc91-4aa0-a054-e4422e49631e,38.947657559761005
17513,1,42.0,2.9,-0.16,3c61ed30-48bc-492b-9c10-a74d0682d08c,43.42322543186827
17514,1,37.5,3.7,-0.23,1f99a1ae-5496-455e-aef0-0651f0412122,39.08247249381067
17515,0,47.0,3.8,1.98,cf1ac64e-bee0-4a60-82e6-6899c9c3f3b4,47.12617940160728
17516,1,35.0,3.6,0.68,7b5b1060-098e-4c5e-ab80-9aa7a4d0c8c9,34.761764722637
17517,0,35.0,3.7,-0.33,95769b11-0315-40c2-8fbf-1eb42b22a308,34.6927049560748
17518,0,35.0,3.9,-0.16,93dd9f22-2f5c-4221-9636-03ee5eac32ab,34.6927049560748
17519,1,37.0,3.8,-0.33,0f7fdb10-d685-4424-9a99-fd3d4ed8c757,36.875775344863534
17520,1,46.0,3.9,1.08,0d9fb6c2-dfd5-4c6c-a391-09d9a51091f1,47.23387844980517
17521,0,42.0,3.2,-1.0,87a8ea95-8c7f-47f1-a575-1ddc64b9d0d2,43.32010792650486
17522,0,42.0,3.1,1.33,9bad19b5-3c8f-41f5-8a3c-aeb28cdb4c71,43.32010792650486
17523,0,37.0,3.7,0.01,153ce468-7ad2-4e32-8d92-38fed2e55e66,36.820769911407766
17524,1,33.0,3.2,-2.0,6b7f9142-18f5-4cdd-a352-58eaa3e1a6a6,32.718512381198344
17525,0,42.0,3.0,0.36,1a97f4e7-afd6-4309-881b-84e87af10bac,43.32010792650486
17526,0,48.0,2.9,0.4,29bf2112-750f-423c-b923-8972157b100e,49.0
17527,0,44.0,3.1,-1.03,eb4e97c1-9c5a-4250-8653-8aece88765a2,45.29719076794274
17528,1,24.0,2.2,-1.73,8b0c5067-d60a-46e9-8bce-89960c620da6,24.604971396253838
17529,1,40.0,3.3,1.76,b354e330-f123-40de-a9cd-c33a5c6bbcd8,41.22630579874763
17530,1,32.0,3.3,-0.82,37193b10-46c2-4677-b0f6-79c71aa36c45,32.718512381198344
17531,1,33.5,3.1,0.87,71503629-e932-46d4-b804-d53ffa680ca9,34.761764722637
17532,0,29.0,3.5,-0.96,54b9c199-6a31-4232-90c6-f338c2625bb7,28.529235516974047
17533,1,36.0,3.1,0.16,72bb3169-c598-4568-9967-b707a8da6806,36.875775344863534
17534,0,36.0,3.0,1.46,065021b5-a64b-4738-a0bf-edcfd9afbb40,36.820769911407766
17535,0,41.0,3.1,-0.22,75eb4a8e-9522-4324-9418-5d0557ce96ca,41.128086880515056
17536,1,34.5,3.3,-0.41,5975c756-8951-4168-a175-edbdb1e3d3a5,34.761764722637
17537,1,38.0,2.7,0.9,e0f26139-d6d1-4262-bd02-c7205f8229c9,39.08247249381067
17538,1,35.0,3.6,-0.62,0b8fc3f5-9265-4fb4-8601-e261a32b6868,34.761764722637
17539,0,35.0,3.5,-1.19,5aea5722-b2a7-4844-840a-cb5ed5421e0e,34.6927049560748
